,compare,fber,task,data type
604,mriqc,2889.874755859375,mriqc,fber
605,mriqc,2911.1005859375,mriqc,fber
606,mriqc,2283.50634765625,mriqc,fber
607,mriqc,2220.2412109375,mriqc,fber
608,mriqc,2193.214111328125,mriqc,fber
609,mriqc,285.2642822265625,mriqc,fber
610,mriqc,285.2085266113281,mriqc,fber
611,mriqc,284.06182861328125,mriqc,fber
612,mriqc,270.38330078125,mriqc,fber
613,mriqc,289.6708679199219,mriqc,fber
614,mriqc,273.547607421875,mriqc,fber
615,mriqc,393.9202880859375,mriqc,fber
616,mriqc,288.1282653808594,mriqc,fber
617,mriqc,342.77667236328125,mriqc,fber
618,mriqc,220.7297210693359,mriqc,fber
619,mriqc,299.8002014160156,mriqc,fber
620,mriqc,351.7614440917969,mriqc,fber
621,mriqc,214.6457672119141,mriqc,fber
622,mriqc,217.93997192382812,mriqc,fber
623,mriqc,393.3698425292969,mriqc,fber
624,mriqc,299.1993408203125,mriqc,fber
625,mriqc,307.06024169921875,mriqc,fber
626,mriqc,299.6859436035156,mriqc,fber
627,mriqc,298.4715881347656,mriqc,fber
628,mriqc,316.9742431640625,mriqc,fber
629,mriqc,296.8722229003906,mriqc,fber
630,mriqc,298.2745666503906,mriqc,fber
631,mriqc,222.75144958496097,mriqc,fber
632,mriqc,223.2198181152344,mriqc,fber
633,mriqc,393.7722473144531,mriqc,fber
634,mriqc,209.9576873779297,mriqc,fber
635,mriqc,397.0270385742187,mriqc,fber
636,mriqc,395.5853271484375,mriqc,fber
637,mriqc,296.6738586425781,mriqc,fber
638,mriqc,280.16278076171875,mriqc,fber
639,mriqc,344.60430908203125,mriqc,fber
640,mriqc,345.0106201171875,mriqc,fber
641,mriqc,327.3868713378906,mriqc,fber
642,mriqc,400.6528625488281,mriqc,fber
643,mriqc,351.54052734375,mriqc,fber
644,mriqc,347.69586181640625,mriqc,fber
645,mriqc,282.6334533691406,mriqc,fber
646,mriqc,281.37860107421875,mriqc,fber
647,mriqc,284.3691101074219,mriqc,fber
648,mriqc,203.7650909423828,mriqc,fber
649,mriqc,213.52114868164065,mriqc,fber
650,mriqc,327.9864807128906,mriqc,fber
651,mriqc,358.5778503417969,mriqc,fber
652,mriqc,287.03973388671875,mriqc,fber
653,mriqc,349.3460388183594,mriqc,fber
654,mriqc,357.24542236328125,mriqc,fber
655,mriqc,282.9492492675781,mriqc,fber
656,mriqc,337.1590576171875,mriqc,fber
657,mriqc,340.67633056640625,mriqc,fber
658,mriqc,377.55316162109375,mriqc,fber
659,mriqc,347.8179016113281,mriqc,fber
660,mriqc,315.1992492675781,mriqc,fber
661,mriqc,286.5473327636719,mriqc,fber
662,mriqc,350.9091796875,mriqc,fber
663,mriqc,359.45098876953125,mriqc,fber
664,mriqc,343.1713562011719,mriqc,fber
665,mriqc,315.68023681640625,mriqc,fber
666,mriqc,302.2286071777344,mriqc,fber
667,mriqc,351.2895202636719,mriqc,fber
668,mriqc,265.2903747558594,mriqc,fber
669,mriqc,349.07879638671875,mriqc,fber
670,mriqc,381.6159973144531,mriqc,fber
671,mriqc,313.07611083984375,mriqc,fber
672,mriqc,254.21356201171875,mriqc,fber
673,mriqc,309.49310302734375,mriqc,fber
674,mriqc,344.60430908203125,mriqc,fber
675,mriqc,382.9572448730469,mriqc,fber
676,mriqc,289.6642150878906,mriqc,fber
677,mriqc,320.5373229980469,mriqc,fber
678,mriqc,260.2034912109375,mriqc,fber
679,mriqc,310.6760559082031,mriqc,fber
680,mriqc,348.7901611328125,mriqc,fber
681,mriqc,383.1261596679687,mriqc,fber
682,mriqc,309.68206787109375,mriqc,fber
683,mriqc,262.7679748535156,mriqc,fber
684,mriqc,350.573486328125,mriqc,fber
685,mriqc,354.8133850097656,mriqc,fber
686,mriqc,313.5658874511719,mriqc,fber
687,mriqc,401.5226135253906,mriqc,fber
688,mriqc,250.4937286376953,mriqc,fber
689,mriqc,357.9365539550781,mriqc,fber
690,mriqc,400.6112365722656,mriqc,fber
691,mriqc,250.69444274902344,mriqc,fber
692,mriqc,405.4345397949219,mriqc,fber
693,mriqc,410.4831848144531,mriqc,fber
694,mriqc,263.0390319824219,mriqc,fber
695,mriqc,347.69586181640625,mriqc,fber
696,mriqc,349.3460388183594,mriqc,fber
697,mriqc,350.9091796875,mriqc,fber
698,mriqc,247.42433166503903,mriqc,fber
699,mriqc,253.2873077392578,mriqc,fber
700,mriqc,476.1247253417969,mriqc,fber
701,mriqc,243.2498016357422,mriqc,fber
702,mriqc,389.4661865234375,mriqc,fber
703,mriqc,242.25863647460935,mriqc,fber
704,mriqc,423.5543823242187,mriqc,fber
705,mriqc,296.9538269042969,mriqc,fber
706,mriqc,240.7653656005859,mriqc,fber
707,mriqc,424.0968017578125,mriqc,fber
708,mriqc,368.8204650878906,mriqc,fber
709,mriqc,296.62542724609375,mriqc,fber
710,mriqc,305.9725036621094,mriqc,fber
711,mriqc,390.1038513183594,mriqc,fber
712,mriqc,289.92083740234375,mriqc,fber
713,mriqc,326.5373229980469,mriqc,fber
714,mriqc,390.8147277832031,mriqc,fber
715,mriqc,306.7824401855469,mriqc,fber
716,mriqc,390.367919921875,mriqc,fber
717,mriqc,242.72308349609375,mriqc,fber
718,mriqc,654.9172973632812,mriqc,fber
719,mriqc,372.2566528320313,mriqc,fber
720,mriqc,420.7312927246094,mriqc,fber
721,mriqc,304.9100646972656,mriqc,fber
722,mriqc,359.5099182128906,mriqc,fber
723,mriqc,344.76458740234375,mriqc,fber
724,mriqc,288.5494689941406,mriqc,fber
725,mriqc,328.1518859863281,mriqc,fber
726,mriqc,373.2305908203125,mriqc,fber
727,mriqc,393.5814514160156,mriqc,fber
728,mriqc,324.7855529785156,mriqc,fber
729,mriqc,345.48406982421875,mriqc,fber
730,mriqc,289.72833251953125,mriqc,fber
731,mriqc,303.500244140625,mriqc,fber
732,mriqc,358.8238830566406,mriqc,fber
733,mriqc,239.64317321777344,mriqc,fber
734,mriqc,344.68328857421875,mriqc,fber
735,mriqc,303.714111328125,mriqc,fber
736,mriqc,306.7297058105469,mriqc,fber
737,mriqc,425.240234375,mriqc,fber
738,mriqc,288.82763671875,mriqc,fber
739,mriqc,394.2556457519531,mriqc,fber
740,mriqc,290.2389831542969,mriqc,fber
741,mriqc,393.5841064453125,mriqc,fber
742,mriqc,304.6375732421875,mriqc,fber
743,mriqc,370.088134765625,mriqc,fber
744,mriqc,295.0624084472656,mriqc,fber
745,mriqc,355.02239990234375,mriqc,fber
746,mriqc,370.53863525390625,mriqc,fber
747,mriqc,354.80108642578125,mriqc,fber
748,mriqc,341.35760498046875,mriqc,fber
749,mriqc,290.4576721191406,mriqc,fber
750,mriqc,358.2712707519531,mriqc,fber
751,mriqc,372.7400817871094,mriqc,fber
752,mriqc,427.2587585449219,mriqc,fber
753,mriqc,371.9749450683594,mriqc,fber
754,mriqc,355.8791809082031,mriqc,fber
755,mriqc,340.61480712890625,mriqc,fber
756,mriqc,371.6422424316406,mriqc,fber
757,mriqc,340.53240966796875,mriqc,fber
758,mriqc,342.24603271484375,mriqc,fber
759,mriqc,355.39739990234375,mriqc,fber
760,mriqc,325.21893310546875,mriqc,fber
761,mriqc,331.9463806152344,mriqc,fber
762,mriqc,355.9618225097656,mriqc,fber
763,mriqc,331.3930969238281,mriqc,fber
764,mriqc,343.255126953125,mriqc,fber
765,mriqc,228.67140197753903,mriqc,fber
766,mriqc,317.9812316894531,mriqc,fber
767,mriqc,375.2262878417969,mriqc,fber
768,mriqc,306.77911376953125,mriqc,fber
769,mriqc,326.14666748046875,mriqc,fber
770,mriqc,357.4170227050781,mriqc,fber
771,mriqc,375.505615234375,mriqc,fber
772,mriqc,304.6690673828125,mriqc,fber
773,mriqc,360.531005859375,mriqc,fber
774,mriqc,372.37005615234375,mriqc,fber
775,mriqc,228.77072143554688,mriqc,fber
776,mriqc,306.617919921875,mriqc,fber
777,mriqc,360.5301208496094,mriqc,fber
778,mriqc,375.6810302734375,mriqc,fber
779,mriqc,330.75628662109375,mriqc,fber
780,mriqc,378.6747131347656,mriqc,fber
781,mriqc,226.9582672119141,mriqc,fber
782,mriqc,330.5648498535156,mriqc,fber
783,mriqc,328.02874755859375,mriqc,fber
784,mriqc,290.17926025390625,mriqc,fber
785,mriqc,365.4977111816406,mriqc,fber
786,mriqc,365.7646789550781,mriqc,fber
787,mriqc,379.786865234375,mriqc,fber
788,mriqc,337.0611572265625,mriqc,fber
789,mriqc,359.4365234375,mriqc,fber
790,mriqc,322.4240417480469,mriqc,fber
791,mriqc,389.6898193359375,mriqc,fber
792,mriqc,330.7759094238281,mriqc,fber
793,mriqc,351.0709228515625,mriqc,fber
794,mriqc,404.593994140625,mriqc,fber
795,mriqc,274.22442626953125,mriqc,fber
796,mriqc,381.3665771484375,mriqc,fber
797,mriqc,338.4779357910156,mriqc,fber
798,mriqc,329.1423645019531,mriqc,fber
799,mriqc,275.25653076171875,mriqc,fber
800,mriqc,228.708740234375,mriqc,fber
801,mriqc,275.0553283691406,mriqc,fber
802,mriqc,330.2054138183594,mriqc,fber
803,mriqc,384.6061401367187,mriqc,fber
804,mriqc,278.88763427734375,mriqc,fber
805,mriqc,318.63433837890625,mriqc,fber
806,mriqc,355.4017333984375,mriqc,fber
807,mriqc,279.16888427734375,mriqc,fber
808,mriqc,355.2319030761719,mriqc,fber
809,mriqc,278.1664733886719,mriqc,fber
810,mriqc,314.4732666015625,mriqc,fber
811,mriqc,271.9172668457031,mriqc,fber
812,mriqc,230.16029357910156,mriqc,fber
813,mriqc,277.39691162109375,mriqc,fber
814,mriqc,326.6260681152344,mriqc,fber
815,mriqc,265.0556945800781,mriqc,fber
816,mriqc,282.7515869140625,mriqc,fber
817,mriqc,386.9036560058594,mriqc,fber
818,mriqc,275.1949157714844,mriqc,fber
819,mriqc,280.9404296875,mriqc,fber
820,mriqc,313.2055358886719,mriqc,fber
821,mriqc,343.0046081542969,mriqc,fber
822,mriqc,327.07275390625,mriqc,fber
823,mriqc,324.5814208984375,mriqc,fber
824,mriqc,383.3515625,mriqc,fber
825,mriqc,266.02838134765625,mriqc,fber
826,mriqc,398.6413269042969,mriqc,fber
827,mriqc,328.83758544921875,mriqc,fber
828,mriqc,356.323486328125,mriqc,fber
829,mriqc,401.6409912109375,mriqc,fber
830,mriqc,291.5443115234375,mriqc,fber
831,mriqc,325.95648193359375,mriqc,fber
832,mriqc,326.43682861328125,mriqc,fber
833,mriqc,266.1289978027344,mriqc,fber
834,mriqc,306.4439392089844,mriqc,fber
835,mriqc,341.00738525390625,mriqc,fber
836,mriqc,346.18157958984375,mriqc,fber
837,mriqc,266.5431823730469,mriqc,fber
838,mriqc,403.5295715332031,mriqc,fber
839,mriqc,346.0346984863281,mriqc,fber
840,mriqc,345.80792236328125,mriqc,fber
841,mriqc,392.2874145507813,mriqc,fber
842,mriqc,264.55279541015625,mriqc,fber
843,mriqc,356.92999267578125,mriqc,fber
844,mriqc,312.12548828125,mriqc,fber
845,mriqc,300.4456481933594,mriqc,fber
846,mriqc,408.8218688964844,mriqc,fber
847,mriqc,397.8634948730469,mriqc,fber
848,mriqc,343.6995849609375,mriqc,fber
849,mriqc,367.6456298828125,mriqc,fber
850,mriqc,309.43133544921875,mriqc,fber
851,mriqc,368.1474914550781,mriqc,fber
852,mriqc,368.677490234375,mriqc,fber
853,mriqc,327.1002502441406,mriqc,fber
854,mriqc,380.0282897949219,mriqc,fber
855,mriqc,288.98675537109375,mriqc,fber
856,mriqc,429.5185241699219,mriqc,fber
857,mriqc,405.9583435058594,mriqc,fber
858,mriqc,368.7110290527344,mriqc,fber
859,mriqc,342.331298828125,mriqc,fber
860,mriqc,331.6943359375,mriqc,fber
861,mriqc,373.71136474609375,mriqc,fber
862,mriqc,350.28009033203125,mriqc,fber
863,mriqc,374.23583984375,mriqc,fber
864,mriqc,367.4903869628906,mriqc,fber
865,mriqc,369.16497802734375,mriqc,fber
866,mriqc,389.5954284667969,mriqc,fber
867,mriqc,689.2415771484375,mriqc,fber
868,mriqc,306.45025634765625,mriqc,fber
869,mriqc,312.5035095214844,mriqc,fber
870,mriqc,365.7524108886719,mriqc,fber
871,mriqc,232.92181396484375,mriqc,fber
872,mriqc,312.2159729003906,mriqc,fber
873,mriqc,358.97918701171875,mriqc,fber
874,mriqc,358.13409423828125,mriqc,fber
875,mriqc,359.31988525390625,mriqc,fber
876,mriqc,319.4780578613281,mriqc,fber
877,mriqc,280.4809265136719,mriqc,fber
878,mriqc,361.9990234375,mriqc,fber
879,mriqc,327.1607971191406,mriqc,fber
880,mriqc,353.5660705566406,mriqc,fber
881,mriqc,253.3273773193359,mriqc,fber
882,mriqc,273.94696044921875,mriqc,fber
883,mriqc,253.111083984375,mriqc,fber
884,mriqc,364.29986572265625,mriqc,fber
885,mriqc,354.3955383300781,mriqc,fber
886,mriqc,329.53472900390625,mriqc,fber
887,mriqc,350.99810791015625,mriqc,fber
888,mriqc,329.21197509765625,mriqc,fber
889,mriqc,251.8594512939453,mriqc,fber
890,mriqc,246.07131958007812,mriqc,fber
891,mriqc,323.6596984863281,mriqc,fber
892,mriqc,247.9518890380859,mriqc,fber
893,mriqc,352.18072509765625,mriqc,fber
894,mriqc,357.8716125488281,mriqc,fber
895,mriqc,318.7801818847656,mriqc,fber
896,mriqc,336.3795471191406,mriqc,fber
897,mriqc,575.6845092773438,mriqc,fber
898,mriqc,275.47393798828125,mriqc,fber
899,mriqc,372.9359436035156,mriqc,fber
900,mriqc,701.1625366210938,mriqc,fber
901,mriqc,365.9374084472656,mriqc,fber
902,mriqc,944.666015625,mriqc,fber
903,mriqc,361.6930541992187,mriqc,fber
904,mriqc,318.0109558105469,mriqc,fber
905,mriqc,852.0765991210938,mriqc,fber
906,mriqc,732.0450439453125,mriqc,fber
907,mriqc,133.17530822753906,mriqc,fber
908,mriqc,275.25653076171875,mriqc,fber
909,mriqc,275.0553283691406,mriqc,fber
910,mriqc,389.5954284667969,mriqc,fber
911,mriqc,299.6859436035156,mriqc,fber
912,mriqc,296.8722229003906,mriqc,fber
913,mriqc,271.9172668457031,mriqc,fber
914,mriqc,298.2745666503906,mriqc,fber
915,mriqc,296.6738586425781,mriqc,fber
916,mriqc,273.94696044921875,mriqc,fber
917,mriqc,1468.3951416015625,mriqc,fber
918,mriqc,1444.7301025390625,mriqc,fber
919,mriqc,1446.7066650390625,mriqc,fber
920,mriqc,1418.0238037109375,mriqc,fber
921,mriqc,1829.38427734375,mriqc,fber
922,mriqc,1804.4072265625,mriqc,fber
923,mriqc,3445.716064453125,mriqc,fber
924,mriqc,3451.175537109375,mriqc,fber
925,mriqc,2862.1884765625,mriqc,fber
926,mriqc,3142.94677734375,mriqc,fber
927,mriqc,3479.49755859375,mriqc,fber
928,mriqc,3210.44140625,mriqc,fber
929,mriqc,3118.828369140625,mriqc,fber
930,mriqc,3161.750732421875,mriqc,fber
931,mriqc,3440.952392578125,mriqc,fber
932,mriqc,2257.668212890625,mriqc,fber
933,mriqc,2864.037841796875,mriqc,fber
934,mriqc,2346.04296875,mriqc,fber
935,mriqc,3453.203125,mriqc,fber
936,mriqc,3676.98291015625,mriqc,fber
937,mriqc,3132.11474609375,mriqc,fber
938,mriqc,2346.782958984375,mriqc,fber
939,mriqc,3688.843994140625,mriqc,fber
940,mriqc,2874.024169921875,mriqc,fber
941,mriqc,3294.10400390625,mriqc,fber
942,mriqc,3457.558837890625,mriqc,fber
943,mriqc,2178.972900390625,mriqc,fber
944,mriqc,990.437744140625,mriqc,fber
945,mriqc,3153.902587890625,mriqc,fber
946,mriqc,2207.25830078125,mriqc,fber
947,mriqc,3263.46142578125,mriqc,fber
948,mriqc,3663.2353515625,mriqc,fber
949,mriqc,3550.565185546875,mriqc,fber
950,mriqc,2358.4013671875,mriqc,fber
951,mriqc,3321.8662109375,mriqc,fber
952,mriqc,775.5680541992188,mriqc,fber
953,mriqc,2305.165283203125,mriqc,fber
954,mriqc,1706.3900146484375,mriqc,fber
955,mriqc,3185.508056640625,mriqc,fber
956,mriqc,3678.774658203125,mriqc,fber
957,mriqc,3285.09130859375,mriqc,fber
958,mriqc,2065.78076171875,mriqc,fber
959,mriqc,3398.37451171875,mriqc,fber
960,mriqc,2288.19677734375,mriqc,fber
961,mriqc,3632.085693359375,mriqc,fber
962,mriqc,3143.865966796875,mriqc,fber
963,mriqc,3516.570556640625,mriqc,fber
964,mriqc,2776.74560546875,mriqc,fber
965,mriqc,3500.8525390625,mriqc,fber
966,mriqc,3257.6982421875,mriqc,fber
967,mriqc,1522.60400390625,mriqc,fber
968,mriqc,3671.414794921875,mriqc,fber
969,mriqc,3737.440673828125,mriqc,fber
970,mriqc,2698.9697265625,mriqc,fber
971,mriqc,2326.331787109375,mriqc,fber
972,mriqc,1507.525146484375,mriqc,fber
973,mriqc,3435.319091796875,mriqc,fber
974,mriqc,3258.027587890625,mriqc,fber
975,mriqc,3494.864990234375,mriqc,fber
976,mriqc,2710.80712890625,mriqc,fber
977,mriqc,3429.54833984375,mriqc,fber
978,mriqc,3164.843994140625,mriqc,fber
979,mriqc,2755.976806640625,mriqc,fber
980,mriqc,3602.50927734375,mriqc,fber
981,mriqc,3317.41015625,mriqc,fber
982,mriqc,3186.9931640625,mriqc,fber
983,mriqc,2801.232666015625,mriqc,fber
984,mriqc,3470.224365234375,mriqc,fber
985,mriqc,1489.358154296875,mriqc,fber
986,mriqc,2643.377197265625,mriqc,fber
987,mriqc,3491.37255859375,mriqc,fber
988,mriqc,3730.17138671875,mriqc,fber
989,mriqc,3308.05615234375,mriqc,fber
990,mriqc,2280.28955078125,mriqc,fber
991,mriqc,2731.024658203125,mriqc,fber
992,mriqc,3685.941650390625,mriqc,fber
993,mriqc,1404.51513671875,mriqc,fber
994,mriqc,1866.693359375,mriqc,fber
995,mriqc,3455.372314453125,mriqc,fber
996,mriqc,3488.372314453125,mriqc,fber
997,mriqc,3194.049560546875,mriqc,fber
998,mriqc,2572.976806640625,mriqc,fber
999,mriqc,3828.22119140625,mriqc,fber
1000,mriqc,2307.6875,mriqc,fber
1001,mriqc,3305.18994140625,mriqc,fber
1002,mriqc,3650.0458984375,mriqc,fber
1003,mriqc,3436.173095703125,mriqc,fber
1004,mriqc,2507.153564453125,mriqc,fber
1005,mriqc,2864.9677734375,mriqc,fber
1006,mriqc,2864.459228515625,mriqc,fber
1007,mriqc,3808.148193359375,mriqc,fber
1008,mriqc,2194.91552734375,mriqc,fber
1009,mriqc,2372.728515625,mriqc,fber
1010,mriqc,3740.108154296875,mriqc,fber
1011,mriqc,3449.826904296875,mriqc,fber
1012,mriqc,3528.850341796875,mriqc,fber
1013,mriqc,3203.064453125,mriqc,fber
1014,mriqc,3293.73486328125,mriqc,fber
1015,mriqc,2760.41748046875,mriqc,fber
1016,mriqc,3435.681640625,mriqc,fber
1017,mriqc,3397.232421875,mriqc,fber
1018,mriqc,3642.0966796875,mriqc,fber
1019,mriqc,3807.672607421875,mriqc,fber
1020,mriqc,2405.560302734375,mriqc,fber
1021,mriqc,2293.739013671875,mriqc,fber
1022,mriqc,3457.9912109375,mriqc,fber
1023,mriqc,2505.524658203125,mriqc,fber
1024,mriqc,2542.41748046875,mriqc,fber
1025,mriqc,1924.97705078125,mriqc,fber
1026,mriqc,1887.9267578125,mriqc,fber
1027,mriqc,1882.5638427734375,mriqc,fber
1028,mriqc,1754.57666015625,mriqc,fber
1029,mriqc,1774.2822265625,mriqc,fber
1030,mriqc,0.0,mriqc,fber
1031,mriqc,2757.400634765625,mriqc,fber
1032,mriqc,2914.6865234375,mriqc,fber
1033,mriqc,2850.4228515625,mriqc,fber
1034,mriqc,1826.300537109375,mriqc,fber
1035,mriqc,1818.00927734375,mriqc,fber
1036,mriqc,1864.5799560546875,mriqc,fber
1037,mriqc,2758.2568359375,mriqc,fber
1038,mriqc,2787.9736328125,mriqc,fber
1039,mriqc,2773.16943359375,mriqc,fber
1040,mriqc,2144.1337890625,mriqc,fber
1041,mriqc,2971.504150390625,mriqc,fber
1042,mriqc,2529.079833984375,mriqc,fber
1043,mriqc,2217.53564453125,mriqc,fber
1044,mriqc,2043.552734375,mriqc,fber
1045,mriqc,2552.540283203125,mriqc,fber
1046,mriqc,1544.8436279296875,mriqc,fber
1047,mriqc,2483.187744140625,mriqc,fber
1048,mriqc,1990.6329345703125,mriqc,fber
1049,mriqc,1935.8829345703125,mriqc,fber
1050,mriqc,2775.192626953125,mriqc,fber
1051,mriqc,2648.533935546875,mriqc,fber
1052,mriqc,2106.288330078125,mriqc,fber
1053,mriqc,1898.738037109375,mriqc,fber
1054,mriqc,1389.1781005859375,mriqc,fber
1055,mriqc,2144.845703125,mriqc,fber
1056,mriqc,1133.9884033203125,mriqc,fber
1057,mriqc,2139.36474609375,mriqc,fber
1058,mriqc,1163.6380615234375,mriqc,fber
1059,mriqc,1911.4822998046875,mriqc,fber
1060,mriqc,1692.9630126953125,mriqc,fber
1061,mriqc,1878.6119384765625,mriqc,fber
1062,mriqc,2171.848876953125,mriqc,fber
1063,mriqc,1171.4449462890625,mriqc,fber
1064,mriqc,1397.2803955078125,mriqc,fber
1065,mriqc,1739.3240966796875,mriqc,fber
1066,mriqc,1356.2135009765625,mriqc,fber
1067,mriqc,1176.32666015625,mriqc,fber
1068,mriqc,2160.526611328125,mriqc,fber
1069,mriqc,1859.1185302734375,mriqc,fber
1070,mriqc,1718.851318359375,mriqc,fber
1071,mriqc,1682.1905517578125,mriqc,fber
1072,mriqc,1711.2020263671875,mriqc,fber
1073,mriqc,1428.597900390625,mriqc,fber
1074,mriqc,1980.9197998046875,mriqc,fber
1075,mriqc,2006.7362060546875,mriqc,fber
1076,mriqc,1549.1893310546875,mriqc,fber
1077,mriqc,1195.6717529296875,mriqc,fber
1078,mriqc,1922.721435546875,mriqc,fber
1079,mriqc,1426.38818359375,mriqc,fber
1080,mriqc,2295.859619140625,mriqc,fber
1081,mriqc,2004.078857421875,mriqc,fber
1082,mriqc,1973.75732421875,mriqc,fber
1083,mriqc,1693.1490478515625,mriqc,fber
1084,mriqc,2083.175537109375,mriqc,fber
1085,mriqc,1736.2806396484375,mriqc,fber
1086,mriqc,2066.5810546875,mriqc,fber
1087,mriqc,1989.54052734375,mriqc,fber
1088,mriqc,1923.1446533203125,mriqc,fber
1089,mriqc,1353.8814697265625,mriqc,fber
1090,mriqc,1494.124755859375,mriqc,fber
1091,mriqc,1445.9298095703125,mriqc,fber
1092,mriqc,1912.4393310546875,mriqc,fber
1093,mriqc,1576.2890625,mriqc,fber
1094,mriqc,1452.7117919921875,mriqc,fber
1095,mriqc,1102.3819580078125,mriqc,fber
1096,mriqc,1961.6546630859375,mriqc,fber
1097,mriqc,2116.1044921875,mriqc,fber
1098,mriqc,2270.87451171875,mriqc,fber
1099,mriqc,2067.132568359375,mriqc,fber
1100,mriqc,1904.3533935546875,mriqc,fber
1101,mriqc,1920.223876953125,mriqc,fber
1102,mriqc,1331.377685546875,mriqc,fber
1103,mriqc,1674.259033203125,mriqc,fber
1104,mriqc,1560.522216796875,mriqc,fber
1105,mriqc,2022.485595703125,mriqc,fber
1106,mriqc,1354.7203369140625,mriqc,fber
1107,mriqc,1212.838623046875,mriqc,fber
1108,mriqc,1742.3175048828125,mriqc,fber
1109,mriqc,1311.360595703125,mriqc,fber
1110,mriqc,2184.0908203125,mriqc,fber
1111,mriqc,1906.0916748046875,mriqc,fber
1112,mriqc,1891.973388671875,mriqc,fber
1113,mriqc,2208.115478515625,mriqc,fber
1114,mriqc,1861.8853759765625,mriqc,fber
1115,mriqc,1454.2186279296875,mriqc,fber
1116,mriqc,2371.66064453125,mriqc,fber
1117,mriqc,1584.2039794921875,mriqc,fber
1118,mriqc,1638.78466796875,mriqc,fber
1119,mriqc,1962.8460693359375,mriqc,fber
1120,mriqc,2198.46142578125,mriqc,fber
1121,mriqc,2099.62841796875,mriqc,fber
1122,mriqc,1912.4306640625,mriqc,fber
1123,mriqc,1625.7802734375,mriqc,fber
1124,mriqc,1567.412353515625,mriqc,fber
1125,mriqc,1813.3985595703125,mriqc,fber
1126,mriqc,1788.9080810546875,mriqc,fber
1127,mriqc,1777.0423583984375,mriqc,fber
1128,mriqc,1779.0386962890625,mriqc,fber
1129,mriqc,2061.855224609375,mriqc,fber
1130,mriqc,1774.776123046875,mriqc,fber
1131,mriqc,1664.0350341796875,mriqc,fber
1132,mriqc,1327.3157958984375,mriqc,fber
1133,mriqc,1956.42138671875,mriqc,fber
1134,mriqc,1475.337158203125,mriqc,fber
1135,mriqc,1387.2044677734375,mriqc,fber
1136,mriqc,1779.1881103515625,mriqc,fber
1137,mriqc,2171.76806640625,mriqc,fber
1138,mriqc,1621.5875244140625,mriqc,fber
1139,mriqc,1768.0216064453125,mriqc,fber
1140,mriqc,1986.0059814453125,mriqc,fber
1141,mriqc,2366.097412109375,mriqc,fber
1142,mriqc,1964.4105224609375,mriqc,fber
1143,mriqc,2131.187744140625,mriqc,fber
1144,mriqc,1749.17724609375,mriqc,fber
1145,mriqc,1616.0875244140625,mriqc,fber
1146,mriqc,1656.6033935546875,mriqc,fber
1147,mriqc,1996.16552734375,mriqc,fber
1148,mriqc,1193.1417236328125,mriqc,fber
1149,mriqc,1956.620361328125,mriqc,fber
1150,mriqc,1678.5164794921875,mriqc,fber
1151,mriqc,1443.3997802734375,mriqc,fber
1152,mriqc,1660.5546875,mriqc,fber
1153,mriqc,1272.1092529296875,mriqc,fber
1154,mriqc,1484.3048095703125,mriqc,fber
1155,mriqc,1546.27880859375,mriqc,fber
1156,mriqc,1670.8704833984375,mriqc,fber
1157,mriqc,1966.079345703125,mriqc,fber
1158,mriqc,2107.0166015625,mriqc,fber
1159,mriqc,1415.4639892578125,mriqc,fber
1160,mriqc,1403.364013671875,mriqc,fber
