,compare,gcor,task,data type
636,mriqc,0.0355195,mriqc,gcor
637,mriqc,0.0153766,mriqc,gcor
638,mriqc,0.0583533,mriqc,gcor
639,mriqc,0.0545202,mriqc,gcor
640,mriqc,0.0652274,mriqc,gcor
641,mriqc,0.025183,mriqc,gcor
642,mriqc,0.0276646,mriqc,gcor
643,mriqc,0.0330871,mriqc,gcor
644,mriqc,0.0334314,mriqc,gcor
645,mriqc,0.0120424,mriqc,gcor
646,mriqc,0.0321866,mriqc,gcor
647,mriqc,0.0116902,mriqc,gcor
648,mriqc,0.00930351,mriqc,gcor
649,mriqc,0.00755924,mriqc,gcor
650,mriqc,0.082261,mriqc,gcor
651,mriqc,0.0180914,mriqc,gcor
652,mriqc,0.0132685,mriqc,gcor
653,mriqc,0.0149378,mriqc,gcor
654,mriqc,0.0339502,mriqc,gcor
655,mriqc,0.0239055,mriqc,gcor
656,mriqc,0.0142991,mriqc,gcor
657,mriqc,0.0642224,mriqc,gcor
658,mriqc,0.0167592,mriqc,gcor
659,mriqc,0.0611023,mriqc,gcor
660,mriqc,0.0185371,mriqc,gcor
661,mriqc,0.0398743,mriqc,gcor
662,mriqc,0.014132,mriqc,gcor
663,mriqc,0.0135519,mriqc,gcor
664,mriqc,0.0677023,mriqc,gcor
665,mriqc,0.0159055,mriqc,gcor
666,mriqc,0.0125151,mriqc,gcor
667,mriqc,0.0278102,mriqc,gcor
668,mriqc,0.0143819,mriqc,gcor
669,mriqc,0.0193116,mriqc,gcor
670,mriqc,0.0162844,mriqc,gcor
671,mriqc,0.0289204,mriqc,gcor
672,mriqc,0.0449781,mriqc,gcor
673,mriqc,0.0305209,mriqc,gcor
674,mriqc,0.0545202,mriqc,gcor
675,mriqc,0.014,mriqc,gcor
676,mriqc,0.0127059,mriqc,gcor
677,mriqc,0.00869955,mriqc,gcor
678,mriqc,0.0410291,mriqc,gcor
679,mriqc,0.0325747,mriqc,gcor
680,mriqc,0.00958459,mriqc,gcor
681,mriqc,0.00649327,mriqc,gcor
682,mriqc,0.0604856,mriqc,gcor
683,mriqc,0.0213046,mriqc,gcor
684,mriqc,0.0152738,mriqc,gcor
685,mriqc,0.0108683,mriqc,gcor
686,mriqc,0.0282267,mriqc,gcor
687,mriqc,0.018527,mriqc,gcor
688,mriqc,0.0442302,mriqc,gcor
689,mriqc,0.00858933,mriqc,gcor
690,mriqc,0.0239842,mriqc,gcor
691,mriqc,0.0353537,mriqc,gcor
692,mriqc,0.0289202,mriqc,gcor
693,mriqc,0.0139787,mriqc,gcor
694,mriqc,0.0218398,mriqc,gcor
695,mriqc,0.0334314,mriqc,gcor
696,mriqc,0.0149378,mriqc,gcor
697,mriqc,0.014132,mriqc,gcor
698,mriqc,0.0375972,mriqc,gcor
699,mriqc,0.0365629,mriqc,gcor
700,mriqc,0.0175507,mriqc,gcor
701,mriqc,0.00723867,mriqc,gcor
702,mriqc,0.0214961,mriqc,gcor
703,mriqc,0.00727289,mriqc,gcor
704,mriqc,0.0181041,mriqc,gcor
705,mriqc,0.00747523,mriqc,gcor
706,mriqc,0.0209217,mriqc,gcor
707,mriqc,0.0180244,mriqc,gcor
708,mriqc,0.0108936,mriqc,gcor
709,mriqc,0.00739674,mriqc,gcor
710,mriqc,0.00672077,mriqc,gcor
711,mriqc,0.0217854,mriqc,gcor
712,mriqc,0.0236606,mriqc,gcor
713,mriqc,0.00938103,mriqc,gcor
714,mriqc,0.00992089,mriqc,gcor
715,mriqc,0.00672732,mriqc,gcor
716,mriqc,0.0115008,mriqc,gcor
717,mriqc,0.0145351,mriqc,gcor
718,mriqc,0.0259572,mriqc,gcor
719,mriqc,0.049186,mriqc,gcor
720,mriqc,0.0202869,mriqc,gcor
721,mriqc,0.0390913,mriqc,gcor
722,mriqc,0.00758633,mriqc,gcor
723,mriqc,0.0115424,mriqc,gcor
724,mriqc,0.0153056,mriqc,gcor
725,mriqc,0.00933133,mriqc,gcor
726,mriqc,0.0492281,mriqc,gcor
727,mriqc,0.0111573,mriqc,gcor
728,mriqc,0.0243751,mriqc,gcor
729,mriqc,0.0114736,mriqc,gcor
730,mriqc,0.0539867,mriqc,gcor
731,mriqc,0.0134205,mriqc,gcor
732,mriqc,0.00758443,mriqc,gcor
733,mriqc,0.00566506,mriqc,gcor
734,mriqc,0.0168353,mriqc,gcor
735,mriqc,0.0134286,mriqc,gcor
736,mriqc,0.027135,mriqc,gcor
737,mriqc,0.022125,mriqc,gcor
738,mriqc,0.0152895,mriqc,gcor
739,mriqc,0.0134543,mriqc,gcor
740,mriqc,0.0281585,mriqc,gcor
741,mriqc,0.0112102,mriqc,gcor
742,mriqc,0.0257572,mriqc,gcor
743,mriqc,0.0109976,mriqc,gcor
744,mriqc,0.0105171,mriqc,gcor
745,mriqc,0.0278535,mriqc,gcor
746,mriqc,0.017992,mriqc,gcor
747,mriqc,0.0276927,mriqc,gcor
748,mriqc,0.0630367,mriqc,gcor
749,mriqc,0.0408432,mriqc,gcor
750,mriqc,0.0170989,mriqc,gcor
751,mriqc,0.0197201,mriqc,gcor
752,mriqc,0.0225268,mriqc,gcor
753,mriqc,0.0179983,mriqc,gcor
754,mriqc,0.00890341,mriqc,gcor
755,mriqc,0.0627428,mriqc,gcor
756,mriqc,0.0107001,mriqc,gcor
757,mriqc,0.106756,mriqc,gcor
758,mriqc,0.0133553,mriqc,gcor
759,mriqc,0.00900628,mriqc,gcor
760,mriqc,0.027951,mriqc,gcor
761,mriqc,0.00301354,mriqc,gcor
762,mriqc,0.0162726,mriqc,gcor
763,mriqc,0.00300535,mriqc,gcor
764,mriqc,0.0184096,mriqc,gcor
765,mriqc,0.0242938,mriqc,gcor
766,mriqc,0.0368619,mriqc,gcor
767,mriqc,0.0363255,mriqc,gcor
768,mriqc,0.0166945,mriqc,gcor
769,mriqc,0.022354,mriqc,gcor
770,mriqc,0.0243207,mriqc,gcor
771,mriqc,0.0409499,mriqc,gcor
772,mriqc,0.0182163,mriqc,gcor
773,mriqc,0.0250388,mriqc,gcor
774,mriqc,0.0181529,mriqc,gcor
775,mriqc,0.0241317,mriqc,gcor
776,mriqc,0.0137769,mriqc,gcor
777,mriqc,0.0242365,mriqc,gcor
778,mriqc,0.0223681,mriqc,gcor
779,mriqc,0.0144257,mriqc,gcor
780,mriqc,0.0246975,mriqc,gcor
781,mriqc,0.0261946,mriqc,gcor
782,mriqc,0.00776084,mriqc,gcor
783,mriqc,0.0107788,mriqc,gcor
784,mriqc,0.0185478,mriqc,gcor
785,mriqc,0.0541346,mriqc,gcor
786,mriqc,0.00965898,mriqc,gcor
787,mriqc,0.0272243,mriqc,gcor
788,mriqc,0.0237856,mriqc,gcor
789,mriqc,0.0106223,mriqc,gcor
790,mriqc,0.0199603,mriqc,gcor
791,mriqc,0.0248385,mriqc,gcor
792,mriqc,0.00801494,mriqc,gcor
793,mriqc,0.0403645,mriqc,gcor
794,mriqc,0.0240407,mriqc,gcor
795,mriqc,0.0336451,mriqc,gcor
796,mriqc,0.012245,mriqc,gcor
797,mriqc,0.0230392,mriqc,gcor
798,mriqc,0.0137075,mriqc,gcor
799,mriqc,0.0161442,mriqc,gcor
800,mriqc,0.0346107,mriqc,gcor
801,mriqc,0.0161434,mriqc,gcor
802,mriqc,0.0134665,mriqc,gcor
803,mriqc,0.0151006,mriqc,gcor
804,mriqc,0.0277816,mriqc,gcor
805,mriqc,0.0294711,mriqc,gcor
806,mriqc,0.0187363,mriqc,gcor
807,mriqc,0.0276778,mriqc,gcor
808,mriqc,0.0187922,mriqc,gcor
809,mriqc,0.077541,mriqc,gcor
810,mriqc,0.0419668,mriqc,gcor
811,mriqc,0.0452873,mriqc,gcor
812,mriqc,0.0232405,mriqc,gcor
813,mriqc,0.0295005,mriqc,gcor
814,mriqc,0.00833864,mriqc,gcor
815,mriqc,0.0266164,mriqc,gcor
816,mriqc,0.0211683,mriqc,gcor
817,mriqc,0.0155147,mriqc,gcor
818,mriqc,0.00845594,mriqc,gcor
819,mriqc,0.0436385,mriqc,gcor
820,mriqc,0.0394965,mriqc,gcor
821,mriqc,0.0163429,mriqc,gcor
822,mriqc,0.00825404,mriqc,gcor
823,mriqc,0.0188369,mriqc,gcor
824,mriqc,0.0159384,mriqc,gcor
825,mriqc,0.0252086,mriqc,gcor
826,mriqc,0.0410274,mriqc,gcor
827,mriqc,0.0195854,mriqc,gcor
828,mriqc,0.0250624,mriqc,gcor
829,mriqc,0.0454735,mriqc,gcor
830,mriqc,0.0364449,mriqc,gcor
831,mriqc,0.0231645,mriqc,gcor
832,mriqc,0.0245583,mriqc,gcor
833,mriqc,0.0211822,mriqc,gcor
834,mriqc,0.0334695,mriqc,gcor
835,mriqc,0.00698365,mriqc,gcor
836,mriqc,0.0237022,mriqc,gcor
837,mriqc,0.01915,mriqc,gcor
838,mriqc,0.0231286,mriqc,gcor
839,mriqc,0.0193071,mriqc,gcor
840,mriqc,0.0257057,mriqc,gcor
841,mriqc,0.00990271,mriqc,gcor
842,mriqc,0.00757344,mriqc,gcor
843,mriqc,0.0235483,mriqc,gcor
844,mriqc,0.0236301,mriqc,gcor
845,mriqc,0.00983229,mriqc,gcor
846,mriqc,0.0258674,mriqc,gcor
847,mriqc,0.00561894,mriqc,gcor
848,mriqc,0.0224967,mriqc,gcor
849,mriqc,0.00480255,mriqc,gcor
850,mriqc,0.0122654,mriqc,gcor
851,mriqc,0.0140263,mriqc,gcor
852,mriqc,0.0130494,mriqc,gcor
853,mriqc,0.0148222,mriqc,gcor
854,mriqc,0.0568943,mriqc,gcor
855,mriqc,0.0138226,mriqc,gcor
856,mriqc,0.0102849,mriqc,gcor
857,mriqc,0.0206865,mriqc,gcor
858,mriqc,0.0210781,mriqc,gcor
859,mriqc,0.00723913,mriqc,gcor
860,mriqc,0.00820292,mriqc,gcor
861,mriqc,0.0588681,mriqc,gcor
862,mriqc,0.0133253,mriqc,gcor
863,mriqc,0.0592762,mriqc,gcor
864,mriqc,0.0637048,mriqc,gcor
865,mriqc,0.0617034,mriqc,gcor
866,mriqc,0.0584916,mriqc,gcor
867,mriqc,0.0312353,mriqc,gcor
868,mriqc,0.0078586,mriqc,gcor
869,mriqc,0.0585469,mriqc,gcor
870,mriqc,0.0659207,mriqc,gcor
871,mriqc,0.0201865,mriqc,gcor
872,mriqc,0.0161787,mriqc,gcor
873,mriqc,0.0137857,mriqc,gcor
874,mriqc,0.0136298,mriqc,gcor
875,mriqc,0.0241619,mriqc,gcor
876,mriqc,0.0377827,mriqc,gcor
877,mriqc,0.0251711,mriqc,gcor
878,mriqc,0.0222499,mriqc,gcor
879,mriqc,0.0119734,mriqc,gcor
880,mriqc,0.00910298,mriqc,gcor
881,mriqc,0.00974463,mriqc,gcor
882,mriqc,0.0187508,mriqc,gcor
883,mriqc,0.0096152,mriqc,gcor
884,mriqc,0.0190531,mriqc,gcor
885,mriqc,0.0090477,mriqc,gcor
886,mriqc,0.0112356,mriqc,gcor
887,mriqc,0.0437374,mriqc,gcor
888,mriqc,0.0112572,mriqc,gcor
889,mriqc,0.0146522,mriqc,gcor
890,mriqc,0.0249734,mriqc,gcor
891,mriqc,0.0147151,mriqc,gcor
892,mriqc,0.0237906,mriqc,gcor
893,mriqc,0.0133942,mriqc,gcor
894,mriqc,0.0255117,mriqc,gcor
895,mriqc,0.0259852,mriqc,gcor
896,mriqc,0.110469,mriqc,gcor
897,mriqc,0.0319627,mriqc,gcor
898,mriqc,0.00984269,mriqc,gcor
899,mriqc,0.0694026,mriqc,gcor
900,mriqc,0.0215518,mriqc,gcor
901,mriqc,0.00898919,mriqc,gcor
902,mriqc,0.0285882,mriqc,gcor
903,mriqc,0.00957737,mriqc,gcor
904,mriqc,0.0120365,mriqc,gcor
905,mriqc,0.0447713,mriqc,gcor
906,mriqc,0.0270339,mriqc,gcor
907,mriqc,0.0227281,mriqc,gcor
908,mriqc,0.0161442,mriqc,gcor
909,mriqc,0.0161434,mriqc,gcor
910,mriqc,0.0584916,mriqc,gcor
911,mriqc,0.03252,mriqc,gcor
912,mriqc,0.0339302,mriqc,gcor
913,mriqc,0.0452873,mriqc,gcor
914,mriqc,0.0250252,mriqc,gcor
915,mriqc,0.0153766,mriqc,gcor
916,mriqc,0.0187508,mriqc,gcor
917,mriqc,0.0214653,mriqc,gcor
918,mriqc,0.0224682,mriqc,gcor
919,mriqc,0.0134153,mriqc,gcor
920,mriqc,0.0110845,mriqc,gcor
921,mriqc,0.0132117,mriqc,gcor
922,mriqc,0.0425514,mriqc,gcor
923,mriqc,0.00733318,mriqc,gcor
924,mriqc,0.00726019,mriqc,gcor
925,mriqc,0.0206451,mriqc,gcor
926,mriqc,0.029358,mriqc,gcor
927,mriqc,0.0113669,mriqc,gcor
928,mriqc,0.0121695,mriqc,gcor
929,mriqc,0.0285058,mriqc,gcor
930,mriqc,0.0394221,mriqc,gcor
931,mriqc,0.0108425,mriqc,gcor
932,mriqc,0.0123745,mriqc,gcor
933,mriqc,0.0219235,mriqc,gcor
934,mriqc,0.0134474,mriqc,gcor
935,mriqc,0.0159419,mriqc,gcor
936,mriqc,0.0271424,mriqc,gcor
937,mriqc,0.0228598,mriqc,gcor
938,mriqc,0.017789,mriqc,gcor
939,mriqc,0.0198422,mriqc,gcor
940,mriqc,0.0186944,mriqc,gcor
941,mriqc,0.0136401,mriqc,gcor
942,mriqc,0.00851387,mriqc,gcor
943,mriqc,0.011058,mriqc,gcor
944,mriqc,0.00780087,mriqc,gcor
945,mriqc,0.0181852,mriqc,gcor
946,mriqc,0.0265417,mriqc,gcor
947,mriqc,0.0112444,mriqc,gcor
948,mriqc,0.0224368,mriqc,gcor
949,mriqc,0.0196346,mriqc,gcor
950,mriqc,0.0204391,mriqc,gcor
951,mriqc,0.00650965,mriqc,gcor
952,mriqc,0.0102242,mriqc,gcor
953,mriqc,0.0129006,mriqc,gcor
954,mriqc,0.00788799,mriqc,gcor
955,mriqc,0.0315586,mriqc,gcor
956,mriqc,0.0254235,mriqc,gcor
957,mriqc,0.0217734,mriqc,gcor
958,mriqc,0.0179395,mriqc,gcor
959,mriqc,0.00952765,mriqc,gcor
960,mriqc,0.0139068,mriqc,gcor
961,mriqc,0.0238353,mriqc,gcor
962,mriqc,0.0259155,mriqc,gcor
963,mriqc,0.0190753,mriqc,gcor
964,mriqc,0.0183704,mriqc,gcor
965,mriqc,0.00842445,mriqc,gcor
966,mriqc,0.0223873,mriqc,gcor
967,mriqc,0.0166039,mriqc,gcor
968,mriqc,0.0350062,mriqc,gcor
969,mriqc,0.0172379,mriqc,gcor
970,mriqc,0.0126328,mriqc,gcor
971,mriqc,0.0149194,mriqc,gcor
972,mriqc,0.0101374,mriqc,gcor
973,mriqc,0.00594994,mriqc,gcor
974,mriqc,0.0149353,mriqc,gcor
975,mriqc,0.0125422,mriqc,gcor
976,mriqc,0.0073901,mriqc,gcor
977,mriqc,0.0124583,mriqc,gcor
978,mriqc,0.0207342,mriqc,gcor
979,mriqc,0.0169067,mriqc,gcor
980,mriqc,0.010831,mriqc,gcor
981,mriqc,0.0176989,mriqc,gcor
982,mriqc,0.0447024,mriqc,gcor
983,mriqc,0.0213023,mriqc,gcor
984,mriqc,0.007688,mriqc,gcor
985,mriqc,0.0112628,mriqc,gcor
986,mriqc,0.00779427,mriqc,gcor
987,mriqc,0.00683977,mriqc,gcor
988,mriqc,0.0284019,mriqc,gcor
989,mriqc,0.00836586,mriqc,gcor
990,mriqc,0.0143548,mriqc,gcor
991,mriqc,0.0201266,mriqc,gcor
992,mriqc,0.0268389,mriqc,gcor
993,mriqc,0.0106633,mriqc,gcor
994,mriqc,0.013913,mriqc,gcor
995,mriqc,0.00722213,mriqc,gcor
996,mriqc,0.0124704,mriqc,gcor
997,mriqc,0.0202057,mriqc,gcor
998,mriqc,0.0115623,mriqc,gcor
999,mriqc,0.02011,mriqc,gcor
1000,mriqc,0.0081983,mriqc,gcor
1001,mriqc,0.0246209,mriqc,gcor
1002,mriqc,0.0325704,mriqc,gcor
1003,mriqc,0.0106402,mriqc,gcor
1004,mriqc,0.022604,mriqc,gcor
1005,mriqc,0.0210733,mriqc,gcor
1006,mriqc,0.0192243,mriqc,gcor
1007,mriqc,0.0280903,mriqc,gcor
1008,mriqc,0.0128264,mriqc,gcor
1009,mriqc,0.010749,mriqc,gcor
1010,mriqc,0.0301428,mriqc,gcor
1011,mriqc,0.0117227,mriqc,gcor
1012,mriqc,0.0100166,mriqc,gcor
1013,mriqc,0.0143489,mriqc,gcor
1014,mriqc,0.0927249,mriqc,gcor
1015,mriqc,0.0193069,mriqc,gcor
1016,mriqc,0.0342109,mriqc,gcor
1017,mriqc,0.0149643,mriqc,gcor
1018,mriqc,0.0215173,mriqc,gcor
1019,mriqc,0.0248969,mriqc,gcor
1020,mriqc,0.00996484,mriqc,gcor
1021,mriqc,0.0116105,mriqc,gcor
1022,mriqc,0.0165367,mriqc,gcor
1023,mriqc,0.0364376,mriqc,gcor
1024,mriqc,0.00801831,mriqc,gcor
1025,mriqc,0.0119717,mriqc,gcor
1026,mriqc,0.0144744,mriqc,gcor
1027,mriqc,0.0135637,mriqc,gcor
1028,mriqc,0.032595,mriqc,gcor
1029,mriqc,0.0176916,mriqc,gcor
1030,mriqc,0.0182086,mriqc,gcor
1031,mriqc,0.0636599,mriqc,gcor
1032,mriqc,0.0838663,mriqc,gcor
1033,mriqc,0.0731418,mriqc,gcor
1034,mriqc,0.0119691,mriqc,gcor
1035,mriqc,0.0184341,mriqc,gcor
1036,mriqc,0.00904591,mriqc,gcor
1037,mriqc,0.00625156,mriqc,gcor
1038,mriqc,0.00331936,mriqc,gcor
1039,mriqc,0.00481522,mriqc,gcor
1040,mriqc,0.0110514,mriqc,gcor
1041,mriqc,0.00512841,mriqc,gcor
1042,mriqc,0.032792,mriqc,gcor
1043,mriqc,0.0275241,mriqc,gcor
1044,mriqc,0.0221294,mriqc,gcor
1045,mriqc,0.0153895,mriqc,gcor
1046,mriqc,0.0122536,mriqc,gcor
1047,mriqc,0.0139551,mriqc,gcor
1048,mriqc,0.0131429,mriqc,gcor
1049,mriqc,0.00859888,mriqc,gcor
1050,mriqc,0.0253214,mriqc,gcor
1051,mriqc,0.0130542,mriqc,gcor
1052,mriqc,0.0529186,mriqc,gcor
1053,mriqc,0.0157445,mriqc,gcor
1054,mriqc,0.0219381,mriqc,gcor
1055,mriqc,0.0175492,mriqc,gcor
1056,mriqc,0.00723588,mriqc,gcor
1057,mriqc,0.0136788,mriqc,gcor
1058,mriqc,0.00406446,mriqc,gcor
1059,mriqc,0.0154404,mriqc,gcor
1060,mriqc,0.0201719,mriqc,gcor
1061,mriqc,0.0347492,mriqc,gcor
1062,mriqc,0.0281296,mriqc,gcor
1063,mriqc,0.00796636,mriqc,gcor
1064,mriqc,0.0335874,mriqc,gcor
1065,mriqc,0.020703,mriqc,gcor
1066,mriqc,0.0388203,mriqc,gcor
1067,mriqc,0.00979498,mriqc,gcor
1068,mriqc,0.0191491,mriqc,gcor
1069,mriqc,0.0196673,mriqc,gcor
1070,mriqc,0.0119924,mriqc,gcor
1071,mriqc,0.032591,mriqc,gcor
1072,mriqc,0.00974002,mriqc,gcor
1073,mriqc,0.0105324,mriqc,gcor
1074,mriqc,0.0479625,mriqc,gcor
1075,mriqc,0.0173434,mriqc,gcor
1076,mriqc,0.0507643,mriqc,gcor
1077,mriqc,0.0253628,mriqc,gcor
1078,mriqc,0.0161951,mriqc,gcor
1079,mriqc,0.00974902,mriqc,gcor
1080,mriqc,0.0293396,mriqc,gcor
1081,mriqc,0.0151107,mriqc,gcor
1082,mriqc,0.0259586,mriqc,gcor
1083,mriqc,0.0192743,mriqc,gcor
1084,mriqc,0.0252185,mriqc,gcor
1085,mriqc,0.0199278,mriqc,gcor
1086,mriqc,0.0306248,mriqc,gcor
1087,mriqc,0.0137096,mriqc,gcor
1088,mriqc,0.0293989,mriqc,gcor
1089,mriqc,0.0139012,mriqc,gcor
1090,mriqc,0.0211677,mriqc,gcor
1091,mriqc,0.0121527,mriqc,gcor
1092,mriqc,0.014953,mriqc,gcor
1093,mriqc,0.0456947,mriqc,gcor
1094,mriqc,0.00805018,mriqc,gcor
1095,mriqc,0.00591154,mriqc,gcor
1096,mriqc,0.0196065,mriqc,gcor
1097,mriqc,0.00827115,mriqc,gcor
1098,mriqc,0.0138732,mriqc,gcor
1099,mriqc,0.0141624,mriqc,gcor
1100,mriqc,0.0153578,mriqc,gcor
1101,mriqc,0.0222766,mriqc,gcor
1102,mriqc,0.0149212,mriqc,gcor
1103,mriqc,0.0119959,mriqc,gcor
1104,mriqc,0.0380324,mriqc,gcor
1105,mriqc,0.0236461,mriqc,gcor
1106,mriqc,0.0292281,mriqc,gcor
1107,mriqc,0.0180687,mriqc,gcor
1108,mriqc,0.00935253,mriqc,gcor
1109,mriqc,0.00997794,mriqc,gcor
1110,mriqc,0.0282205,mriqc,gcor
1111,mriqc,0.0198407,mriqc,gcor
1112,mriqc,0.0160507,mriqc,gcor
1113,mriqc,0.0127428,mriqc,gcor
1114,mriqc,0.0296072,mriqc,gcor
1115,mriqc,0.0209302,mriqc,gcor
1116,mriqc,0.0155376,mriqc,gcor
1117,mriqc,0.0389552,mriqc,gcor
1118,mriqc,0.0119841,mriqc,gcor
1119,mriqc,0.0190028,mriqc,gcor
1120,mriqc,0.0171532,mriqc,gcor
1121,mriqc,0.0117302,mriqc,gcor
1122,mriqc,0.0162861,mriqc,gcor
1123,mriqc,0.0159215,mriqc,gcor
1124,mriqc,0.0237791,mriqc,gcor
1125,mriqc,0.014905,mriqc,gcor
1126,mriqc,0.0472796,mriqc,gcor
1127,mriqc,0.00481426,mriqc,gcor
1128,mriqc,0.0117683,mriqc,gcor
1129,mriqc,0.0167776,mriqc,gcor
1130,mriqc,0.011346,mriqc,gcor
1131,mriqc,0.0124767,mriqc,gcor
1132,mriqc,0.0123415,mriqc,gcor
1133,mriqc,0.0212421,mriqc,gcor
1134,mriqc,0.00843394,mriqc,gcor
1135,mriqc,0.0326294,mriqc,gcor
1136,mriqc,0.0164702,mriqc,gcor
1137,mriqc,0.0152727,mriqc,gcor
1138,mriqc,0.0379735,mriqc,gcor
1139,mriqc,0.0196022,mriqc,gcor
1140,mriqc,0.0209643,mriqc,gcor
1141,mriqc,0.0206452,mriqc,gcor
1142,mriqc,0.0177929,mriqc,gcor
1143,mriqc,0.0124521,mriqc,gcor
1144,mriqc,0.0154143,mriqc,gcor
1145,mriqc,0.0214812,mriqc,gcor
1146,mriqc,0.0116276,mriqc,gcor
1147,mriqc,0.0224258,mriqc,gcor
1148,mriqc,0.0714272,mriqc,gcor
1149,mriqc,0.0124953,mriqc,gcor
1150,mriqc,0.0179103,mriqc,gcor
1151,mriqc,0.0122244,mriqc,gcor
1152,mriqc,0.0168956,mriqc,gcor
1153,mriqc,0.0131431,mriqc,gcor
1154,mriqc,0.0131584,mriqc,gcor
1155,mriqc,0.0316941,mriqc,gcor
1156,mriqc,0.0161731,mriqc,gcor
1157,mriqc,0.0393874,mriqc,gcor
1158,mriqc,0.0052405,mriqc,gcor
1159,mriqc,0.00823173,mriqc,gcor
1160,mriqc,0.0095342,mriqc,gcor
1161,mriqc,0.0207409,mriqc,gcor
1162,mriqc,0.045619,mriqc,gcor
1163,mriqc,0.0157999,mriqc,gcor
1164,mriqc,0.0269801,mriqc,gcor
1165,mriqc,0.0193457,mriqc,gcor
1166,mriqc,0.0455195,mriqc,gcor
1167,mriqc,0.0467988,mriqc,gcor
1168,mriqc,0.0144995,mriqc,gcor
1169,mriqc,0.017927,mriqc,gcor
1170,mriqc,0.0277049,mriqc,gcor
1171,mriqc,0.0172366,mriqc,gcor
1172,mriqc,0.103616,mriqc,gcor
1173,mriqc,0.00730629,mriqc,gcor
1174,mriqc,0.0314293,mriqc,gcor
1175,mriqc,0.0213181,mriqc,gcor
1176,mriqc,0.0178343,mriqc,gcor
1177,mriqc,0.00721841,mriqc,gcor
1178,mriqc,0.0210934,mriqc,gcor
1179,mriqc,0.0451911,mriqc,gcor
1180,mriqc,0.0219114,mriqc,gcor
1181,mriqc,0.0374281,mriqc,gcor
1182,mriqc,0.0639488,mriqc,gcor
1183,mriqc,0.0308192,mriqc,gcor
1184,mriqc,0.0153219,mriqc,gcor
1185,mriqc,0.0373697,mriqc,gcor
1186,mriqc,0.0321738,mriqc,gcor
1187,mriqc,0.0176102,mriqc,gcor
1188,mriqc,0.0461876,mriqc,gcor
1189,mriqc,0.0226553,mriqc,gcor
1190,mriqc,0.0258091,mriqc,gcor
1191,mriqc,0.018834,mriqc,gcor
1192,mriqc,0.00308269,mriqc,gcor
1193,mriqc,0.0119361,mriqc,gcor
1194,mriqc,0.0107161,mriqc,gcor
1195,mriqc,0.013829,mriqc,gcor
1196,mriqc,0.00574063,mriqc,gcor
1197,mriqc,0.0245347,mriqc,gcor
1198,mriqc,0.0234719,mriqc,gcor
1199,mriqc,0.00504605,mriqc,gcor
1200,mriqc,0.00396688,mriqc,gcor
1201,mriqc,0.0161628,mriqc,gcor
1202,mriqc,0.00814531,mriqc,gcor
1203,mriqc,0.00849846,mriqc,gcor
1204,mriqc,0.00987875,mriqc,gcor
1205,mriqc,0.00342063,mriqc,gcor
1206,mriqc,0.0122887,mriqc,gcor
1207,mriqc,0.0122306,mriqc,gcor
1208,mriqc,0.0251749,mriqc,gcor
1209,mriqc,0.0324694,mriqc,gcor
1210,mriqc,0.0211352,mriqc,gcor
1211,mriqc,0.0276346,mriqc,gcor
1212,mriqc,0.0244412,mriqc,gcor
1213,mriqc,0.00760658,mriqc,gcor
1214,mriqc,0.00715423,mriqc,gcor
1215,mriqc,0.00367926,mriqc,gcor
1216,mriqc,0.00456445,mriqc,gcor
1217,mriqc,0.026543,mriqc,gcor
1218,mriqc,0.0146955,mriqc,gcor
1219,mriqc,0.00509327,mriqc,gcor
1220,mriqc,0.0111705,mriqc,gcor
1221,mriqc,0.0197719,mriqc,gcor
1222,mriqc,0.0246695,mriqc,gcor
1223,mriqc,0.00638521,mriqc,gcor
1224,mriqc,0.00709653,mriqc,gcor
1225,mriqc,0.0177033,mriqc,gcor
1226,mriqc,0.00390883,mriqc,gcor
1227,mriqc,0.0110745,mriqc,gcor
1228,mriqc,0.0454563,mriqc,gcor
1229,mriqc,0.00966443,mriqc,gcor
1230,mriqc,0.00793486,mriqc,gcor
1231,mriqc,0.0278022,mriqc,gcor
1232,mriqc,0.0165409,mriqc,gcor
1233,mriqc,0.0117276,mriqc,gcor
1234,mriqc,0.00611813,mriqc,gcor
1235,mriqc,0.00822385,mriqc,gcor
1236,mriqc,0.012866,mriqc,gcor
1237,mriqc,0.0049397,mriqc,gcor
1238,mriqc,0.00977225,mriqc,gcor
1239,mriqc,0.0187125,mriqc,gcor
1240,mriqc,0.0117878,mriqc,gcor
1241,mriqc,0.0108955,mriqc,gcor
1242,mriqc,0.0145131,mriqc,gcor
1243,mriqc,0.006205,mriqc,gcor
1244,mriqc,0.00640684,mriqc,gcor
1245,mriqc,0.0105511,mriqc,gcor
1246,mriqc,0.0062845,mriqc,gcor
1247,mriqc,0.00526918,mriqc,gcor
1248,mriqc,0.00899911,mriqc,gcor
1249,mriqc,0.0136227,mriqc,gcor
1250,mriqc,0.0124562,mriqc,gcor
1251,mriqc,0.00865041,mriqc,gcor
1252,mriqc,0.013053,mriqc,gcor
1253,mriqc,0.010473,mriqc,gcor
1254,mriqc,0.0165136,mriqc,gcor
1255,mriqc,0.0143834,mriqc,gcor
1256,mriqc,0.0188787,mriqc,gcor
1257,mriqc,0.0164198,mriqc,gcor
1258,mriqc,0.00768771,mriqc,gcor
1259,mriqc,0.0106991,mriqc,gcor
1260,mriqc,0.00926431,mriqc,gcor
